filename	AC Accuracy V0	DICE V0	ER V0	Jaccard V0	SE Sensitivity V0	SP Specificity V0	
ISIC_0010377	0.9677581787	0.9529244891	0.03224182129	0.9100819178	0.9192354808	0.9944642681	
ISIC_0010378	0.9868481954	0.8915157173	0.01315180461	0.8042655463	0.8049662853	0.9999372986	
ISIC_0010379	0.6242307027	0.0	0.3757692973	0.0	0.0	0.8022076787	
ISIC_0010437	0.9924748739	0.9186752783	0.007525126139	0.8495831639	0.8790994924	0.9982349223	
ISIC_0010444	0.9960695903	0.9348398929	0.003930409749	0.8776519949	0.9840671046	0.9964236157	
ISIC_0010448	0.6214065552	0.6198209288	0.3785934448	0.4490873262	0.4502202807	0.9945016515	
ISIC_0010449	0.9384778341	0.9100722834	0.06152216593	0.8349840724	0.9999959154	0.9106703692	
ISIC_0010451	0.9211069743	0.6927845669	0.07889302572	0.529969697	0.529969697	1.0	
ISIC_0010452	0.9874280294	0.976983157	0.01257197062	0.9550020253	0.9975991138	0.983714435	
ISIC_0010454	0.8769810994	0.8848563471	0.1230189006	0.7934909058	0.7945611005	0.9980193358	
ISIC_0010456	0.9911499023	0.841428962	0.008850097656	0.7262644537	0.7275521059	0.9999408712	
ISIC_0010460	0.9394302368	0.9389540919	0.06056976318	0.884932579	0.9517786808	0.927593764	
ISIC_0010463	0.9864349365	0.978885533	0.01356506348	0.9586442702	0.9792654193	0.9898259435	
ISIC_0010474	0.9865570068	0.8829935587	0.01344299316	0.7904999703	0.7933613094	0.9997527681	
ISIC_0010477	0.5041694641	0.5595012296	0.4958305359	0.3884079884	0.3890444187	0.9930419352	
ISIC_0010483	0.9898173014	0.9583909217	0.01018269857	0.9201061527	0.9888065702	0.989953301	
ISIC_0010494	0.9649264018	0.9439605694	0.03507359823	0.8938686777	0.9007448306	0.9962461283	
ISIC_0010498	0.911441803	0.8229929929	0.08855819702	0.699225228	0.7781970065	0.9593725902	
ISIC_0010552	0.9873746236	0.9823735445	0.01262537638	0.9653577098	0.9769985876	0.9932138656	
ISIC_0010553	0.9939778646	0.9780842203	0.006022135417	0.9571084425	0.9672789844	0.9982855244	
ISIC_0010556	0.9408124288	0.8620236842	0.05918757121	0.7575058218	0.7575058218	1.0	
ISIC_0010565	0.885878245	0.6799011338	0.114121755	0.5150380409	0.5150380409	1.0	
ISIC_0010574	0.9477704366	0.7650104408	0.0522295634	0.6194468893	0.6194468893	1.0	
ISIC_0010582	0.9814999898	0.9258139357	0.01850001017	0.8618748339	0.8778004467	0.9972020948	
ISIC_0010584	0.9855448405	0.9150386392	0.01445515951	0.8433836192	0.8601275783	0.9980244946	
ISIC_0010587	0.9868888855	0.9579154881	0.0131111145	0.9192301365	0.9997870038	0.984626169	
ISIC_0010588	0.5052439372	0.6275434015	0.4947560628	0.457240981	0.4587037079	0.9681792873	
ISIC_0010591	0.9720166524	0.9209918827	0.02798334757	0.8535541744	0.8817964953	0.9924910799	
ISIC_0010592	0.9976183573	0.9384711409	0.00238164266	0.8840750139	0.8900797607	0.9998585121	
ISIC_0010596	0.932220459	0.9191530668	0.06777954102	0.8504007724	0.8506323428	0.9997745324	
ISIC_0010597	0.9946594238	0.9918358461	0.005340576172	0.9838039195	0.9920981202	0.9959038539	
ISIC_0010598	0.9961433411	0.9679227523	0.003856658936	0.9378394442	0.9547256416	0.9988314182	
ISIC_0010599	0.9844271342	0.9771199154	0.0155728658	0.9552634078	0.958589924	0.998150398	
ISIC_0010604	0.4434725444	0.5720088753	0.5565274556	0.4005689289	0.4007171101	0.9952261395	
ISIC_0010606	0.9895935059	0.9707247974	0.01040649414	0.943114917	0.943128028	0.9999968875	
ISIC_0010607	0.9867909749	0.8334615878	0.01320902507	0.7144741905	0.7154968346	0.9999306761	
ISIC_0010846	0.546585083	0.4346622528	0.453414917	0.2776795318	0.3376321733	0.7695823947	
ISIC_0010847	0.4796969096	0.4437387421	0.5203030904	0.2851312656	0.4978919687	0.4666926857	
ISIC_0010854	0.9615936279	0.8114512585	0.03840637207	0.682724427	0.682724427	1.0	
ISIC_0010856	0.9331041972	0.8495824196	0.06689580282	0.7384991624	0.7386276635	0.9999402002	
ISIC_0010863	0.9757245382	0.9718829485	0.02427546183	0.945303793	0.9983841685	0.9593005404	
ISIC_0011080	0.6624437968	0.3311185525	0.3375562032	0.1984074741	0.2471182017	0.8745934503	
ISIC_0011081	0.5781288147	0.03406381288	0.4218711853	0.0173270186	0.02226442525	0.8570274652	
ISIC_0011083	0.9973004659	0.9561263924	0.002699534098	0.9159407666	0.9981446324	0.9972748331	
ISIC_0011089	0.9319127401	0.8382804194	0.06808725993	0.7215858573	0.7426022838	0.9909215245	
ISIC_0011090	0.9191551208	0.8733730733	0.08084487915	0.7752105446	0.7889114369	0.9903403303	
ISIC_0011092	0.9550387065	0.7502066364	0.04496129354	0.6002645383	0.6002645383	1.0	
ISIC_0011098	0.9668172201	0.8006630307	0.03318277995	0.6675880517	0.6675880517	1.0	
ISIC_0011101	0.9835917155	0.9623550828	0.01640828451	0.9274416199	0.9416315089	0.9956156782	
ISIC_0011104	0.8573455811	0.8010985075	0.1426544189	0.6681937695	0.6681937695	1.0	
ISIC_0011107	0.7091331482	0.6841719397	0.2908668518	0.5199554261	0.5199554261	1.0	
ISIC_0011110	0.9811706543	0.9237510685	0.0188293457	0.8583061422	0.8583061422	1.0	
ISIC_0011112	0.8740145365	0.9123079061	0.1259854635	0.8387556655	0.8398901627	0.9951966759	
ISIC_0011122	0.800752004	0.8223523476	0.199247996	0.6983008424	0.7357233998	0.9099821109	
ISIC_0011129	0.973080953	0.9701954402	0.02691904704	0.942116085	0.9933948964	0.9570520885	
ISIC_0011132	0.9585189819	0.8685148164	0.04148101807	0.7675883246	0.7687878182	0.9996611418	
ISIC_0011143	0.9974428813	0.9005390969	0.002557118734	0.8190733243	0.996933859	0.9974488614	
ISIC_0011148	0.9837315877	0.9542966964	0.01626841227	0.912588392	0.9443450719	0.9923688621	
ISIC_0011149	0.8932940165	0.9047083178	0.1067059835	0.8259976155	0.8666531782	0.9307670887	
ISIC_0011150	0.5531527201	0.3431777699	0.4468472799	0.2071301095	0.9688872003	0.4962020009	
ISIC_0011151	0.3805173238	0.4779071749	0.6194826762	0.3139803086	0.3139803086	1.0	
ISIC_0011152	0.9995002747	0.9123745819	0.0004997253418	0.8388683887	0.9701280228	0.999579255	
ISIC_0011155	0.8899701436	0.8501635489	0.1100298564	0.7393778029	0.7393778029	1.0	
ISIC_0011162	0.9791971842	0.913787652	0.02080281576	0.8412606004	0.8427816012	0.9997278935	
ISIC_0011167	0.438138326	0.4429886043	0.561861674	0.2845121144	0.2845121144	1.0	
ISIC_0011168	0.9968732198	0.9730948082	0.003126780192	0.947599463	0.9885072802	0.9973807973	
ISIC_0011171	0.9976348877	0.9862912736	0.002365112305	0.9729533227	0.9960105987	0.9977865956	
ISIC_0011172	0.9728851318	0.946004254	0.02711486816	0.8975408655	0.9878369946	0.9681518213	
ISIC_0011175	0.7726529439	0.5304620718	0.2273470561	0.3609720182	0.3609720182	1.0	
ISIC_0011176	0.980313619	0.9630769084	0.01968638102	0.9287833555	0.9293947066	0.9997487623	
ISIC_0011177	0.946694692	0.9241346361	0.05330530802	0.8589686657	0.8589686657	1.0	
ISIC_0011204	0.9313939412	0.7642365238	0.06860605876	0.6184326844	0.6184326844	1.0	
ISIC_0011205	0.9893964132	0.946849804	0.01060358683	0.8990643572	1.0	0.988290454	
ISIC_0011213	0.9945042928	0.9441948146	0.005495707194	0.894288859	0.9678384245	0.9958498853	
ISIC_0011219	0.9940757751	0.9693923806	0.005924224854	0.9406027691	0.9494755807	0.9989657513	
ISIC_0011224	0.9058265686	0.7599124726	0.0941734314	0.6127893845	0.6127893845	1.0	
ISIC_0011227	0.9662539164	0.4411547937	0.03374608358	0.2830010266	0.2830010266	1.0	
ISIC_0011292	0.9736188253	0.8706489685	0.02638117472	0.7709285635	0.7709285635	1.0	
ISIC_0011294	0.906867981	0.7873233793	0.09313201904	0.6492442963	1.0	0.8874692331	
ISIC_0011298	0.9929084778	0.9494062469	0.007091522217	0.9036854103	0.9041069855	0.9999629403	
ISIC_0011300	0.6067186991	0.7270260848	0.3932813009	0.5711241025	0.5945169215	0.6969865237	
ISIC_0011305	0.9709523519	0.8721098185	0.02904764811	0.7732222807	0.7781118881	0.9990777058	
ISIC_0011310	0.8852539062	0.8236859484	0.1147460938	0.7002262256	0.7002262256	1.0	
ISIC_0011319	0.9859746297	0.9725934135	0.01402537028	0.9466489959	0.9892489423	0.9848740467	
ISIC_0011321	0.979733785	0.9186571125	0.02026621501	0.8495520923	0.8509336737	0.9997473067	
ISIC_0011325	0.9788614909	0.9702340239	0.02113850911	0.942188853	0.9998007284	0.9678530202	
ISIC_0011333	0.9752782186	0.9608608125	0.02472178141	0.9246699807	1.0	0.9645078434	
ISIC_0011336	0.9547068278	0.9231529304	0.0452931722	0.8572739403	0.8583125725	0.9994377891	
ISIC_0011338	0.87119929	0.710198126	0.12880071	0.5506257514	0.9772605587	0.8507721844	
ISIC_0011344	0.9355964661	0.7860754094	0.06440353394	0.6475487979	0.7260187403	0.9764044244	
ISIC_0011349	0.7789077759	0.8013495172	0.2210922241	0.6685431063	0.6742434729	0.9833453502	
ISIC_0011359	0.9874598185	0.963529725	0.01254018148	0.9296260088	0.9463258368	0.9961881597	
ISIC_0011363	0.8649940491	0.8889788159	0.1350059509	0.8001456936	0.913788767	0.794337103	
ISIC_0011367	0.963007609	0.4570564742	0.03699239095	0.2962237221	0.2962237221	1.0	
ISIC_0011374	0.2857793172	0.4407367285	0.7142206828	0.282657032	0.2827162465	0.9542793421	
ISIC_0011384	0.9783198039	0.9346147061	0.02168019613	0.8772551222	0.8826051686	0.9987013548	
ISIC_0011386	0.9651171366	0.7660198729	0.03488286336	0.6207716446	0.6207716446	1.0	
ISIC_0011392	0.8307266235	0.09752691379	0.1692733765	0.05126322916	0.05126322916	1.0	
