filename	AC Accuracy V0	DICE V0	ER V0	Jaccard V0	SE Sensitivity V0	SP Specificity V0	
ISIC_0010248	0.922609965	0.8712819775	0.07739003499	0.7719217379	0.7724051297	0.9996786929	
ISIC_0010249	0.755791982	0.7469720784	0.244208018	0.5961336261	0.5965162205	0.999019926	
ISIC_0010251	0.9985555013	0.9789301877	0.001444498698	0.9587299281	0.977117891	0.9993179041	
ISIC_0010252	0.6728502909	0.75511018	0.3271497091	0.6065678808	0.6068509183	0.9977032614	
ISIC_0010256	0.995938619	0.939099264	0.004061381022	0.8851905104	0.9993101489	0.9958295539	
ISIC_0010262	0.9933204651	0.9685714457	0.006679534912	0.9390582039	0.9726040565	0.9957722324	
ISIC_0010263	0.9954973857	0.9298186503	0.004502614339	0.8688421365	0.8797914635	0.9995577609	
ISIC_0010264	0.8978652954	0.8990155773	0.1021347046	0.816556128	0.8165896976	0.999948364	
ISIC_0010265	0.9826126099	0.9362184451	0.01738739014	0.88008524	0.9171639813	0.9931906572	
ISIC_0010266	0.9649556478	0.7052343366	0.03504435221	0.544681062	0.544681062	1.0	
ISIC_0010267	0.6982294718	0.6418040655	0.3017705282	0.4725415893	0.5069964088	0.9167007197	
ISIC_0010317	0.9965883891	0.9719389623	0.003411610921	0.9454097827	0.9633445981	0.9987604968	
ISIC_0010318	0.9726117452	0.87675873	0.0273882548	0.780561357	0.780561357	1.0	
ISIC_0010319	0.852818807	0.8244300514	0.147181193	0.7013024214	0.7020978118	0.9989007467	
ISIC_0010320	0.4176902771	0.3021260189	0.5823097229	0.1779437239	0.1860671154	0.9041264911	
ISIC_0010321	0.7215817769	0.3508172711	0.2784182231	0.2127218924	0.2127218924	1.0	
ISIC_0010322	0.2449544271	0.2308692667	0.7550455729	0.1304987033	0.1304987033	1.0	
ISIC_0010323	0.3552970886	0.4671139134	0.6447029114	0.3047283927	0.3113020674	0.7878867186	
ISIC_0010324	0.2442309062	0.1184242728	0.7557690938	0.06293888207	0.06293888207	1.0	
ISIC_0010325	0.9833030701	0.9738524739	0.01669692993	0.9490374913	0.9870627366	0.9815740916	
ISIC_0010327	0.9091453552	0.6612396228	0.09085464478	0.4939193257	0.4939193257	1.0	
ISIC_0010329	0.1827176412	0.1221682439	0.8172823588	0.0650581414	0.0650581414	1.0	
ISIC_0010330	0.9525680542	0.9350598705	0.0474319458	0.8780398491	0.9998808566	0.9280290742	
ISIC_0010332	0.9184265137	0.8784963181	0.08157348633	0.7833200481	0.793382436	0.992400616	
ISIC_0010333	0.860970815	0.7891546865	0.139029185	0.6517386471	0.7458273342	0.9226576734	
ISIC_0010334	0.9387486776	0.9389758792	0.06125132243	0.8849712846	0.8849712846	1.0	
ISIC_0010335	0.8437156677	0.8683784701	0.1562843323	0.7673753523	0.7684691156	0.9970946742	
ISIC_0010337	0.9246444702	0.7592150171	0.07535552979	0.6118828222	0.6118828222	1.0	
ISIC_0010339	0.9865481059	0.944171491	0.01345189412	0.8942470135	0.9971130803	0.985187673	
ISIC_0010341	0.9728533427	0.8394486099	0.02714665731	0.723318775	0.723318775	1.0	
ISIC_0010342	0.8459993998	0.8507494507	0.1540006002	0.7402645587	0.8711854482	0.8204264785	
ISIC_0010344	0.9840278625	0.9622551362	0.01597213745	0.9272559853	0.9318376255	0.9986186295	
ISIC_0010349	0.8481381734	0.8774366884	0.1518618266	0.7816367054	0.8085913266	0.9292609492	
ISIC_0010350	0.9543011983	0.9125616453	0.04569880168	0.8391847145	0.8391847145	1.0	
ISIC_0010351	0.9738489787	0.8015784193	0.02615102132	0.668861803	0.7104061565	0.9950106943	
ISIC_0010352	0.9916216532	0.9118563803	0.008378346761	0.8379926729	0.8385493554	0.9999637967	
ISIC_0010356	0.9570554097	0.6855195404	0.04294459025	0.5215136789	0.5215136789	1.0	
ISIC_0010357	0.9394035339	0.629193025	0.06059646606	0.4589946189	0.4589946189	1.0	
ISIC_0010358	0.9498074849	0.84717033	0.05019251506	0.7348616643	0.7392461857	0.998616937	
ISIC_0010361	0.7434323629	0.7477727151	0.2565676371	0.5971541461	0.753030036	0.7336387132	
ISIC_0010362	0.99756368	0.975078692	0.002436319987	0.9513693241	0.9613244082	0.9994541375	
ISIC_0010364	0.9895401001	0.9708812098	0.0104598999	0.9434102448	0.9561712987	0.9969829396	
ISIC_0010365	0.9795417786	0.929206616	0.02045822144	0.8677739608	0.8692885252	0.9996811867	
ISIC_0010367	0.9752019246	0.8797063903	0.02479807536	0.7852462807	0.7870924303	0.9996938925	
ISIC_0010370	0.7346000671	0.6580232693	0.2653999329	0.4903388072	0.766189466	0.7188107898	
ISIC_0010371	0.972181956	0.926869219	0.02781804403	0.8637057435	0.8656688459	0.9994187931	
ISIC_0010372	0.9793001811	0.9491924283	0.02069981893	0.903298048	0.9523579884	0.986163807	
ISIC_0010380	0.9847577413	0.9407730581	0.01524225871	0.888169495	0.9946091644	0.9833925474	
ISIC_0010382	0.2619539897	0.2210624212	0.7380460103	0.1242665419	0.1242665419	1.0	
ISIC_0010435	0.9381904602	0.4033582502	0.06180953979	0.2526291513	0.2530337563	0.9998558551	
ISIC_0010436	0.9865277608	0.867132341	0.01347223918	0.7654312788	0.765583826	0.9999878587	
ISIC_0010438	0.9917195638	0.9694573425	0.008280436198	0.9407250981	0.9948691785	0.9912402022	
ISIC_0010439	0.9978777568	0.9406408934	0.002122243245	0.8879339287	0.9312676056	0.9991026013	
ISIC_0010440	0.9974873861	0.8867621777	0.002512613932	0.7965613096	0.8514361175	0.9991946948	
ISIC_0010441	0.9308153788	0.7507843955	0.06918462118	0.6010046566	0.8725685387	0.9387154209	
ISIC_0010442	0.9965273539	0.9943330726	0.003472646077	0.9887300113	0.9963985694	0.9965840739	
ISIC_0010443	0.9937947591	0.9775661064	0.006205240885	0.9561166865	0.9984599204	0.9930641347	
ISIC_0010445	0.8894627889	0.6995243823	0.1105372111	0.5378988832	0.5378988832	1.0	
ISIC_0010447	0.9567057292	0.9492411819	0.04329427083	0.9033863581	0.998106405	0.9284562168	
ISIC_0010450	0.9153582255	0.741889078	0.0846417745	0.5896849515	0.5896849515	1.0	
ISIC_0010455	0.9007174174	0.9077983867	0.0992825826	0.8311637482	0.9030837004	0.897926038	
ISIC_0010457	0.1910451253	0.06576207469	0.8089548747	0.03399895836	0.03399895836	1.0	
ISIC_0010458	0.9843673706	0.9424723686	0.01563262939	0.8912035398	0.9817887574	0.9847541449	
ISIC_0010459	0.6650619507	0.6840389317	0.3349380493	0.5198017997	0.5329692103	0.9461041647	
ISIC_0010461	0.990641276	0.9610985433	0.009358723958	0.9251104011	0.9968095254	0.9898320395	
ISIC_0010462	0.995765686	0.9746355285	0.004234313965	0.9505259405	0.997536485	0.9956084486	
ISIC_0010464	0.9860445658	0.9636229247	0.01395543416	0.9297995369	0.9969480413	0.9835629012	
ISIC_0010465	0.9931856791	0.9817093358	0.006814320882	0.96407575	0.9692999306	0.9987399324	
ISIC_0010466	0.96692276	0.8038042945	0.03307723999	0.6719672131	0.6721282527	0.9999731316	
ISIC_0010467	0.94800059	0.6723394709	0.05199940999	0.5064091732	0.5064091732	1.0	
ISIC_0010468	0.9827067057	0.9464815558	0.01729329427	0.8984005558	0.9720255415	0.9847007448	
ISIC_0010471	0.9969571431	0.9551191883	0.003042856852	0.9140939115	0.9243810354	0.9995915065	
ISIC_0010472	0.9916038513	0.8971575422	0.008396148682	0.8134956502	0.8174902784	0.9997697021	
ISIC_0010473	0.9783935547	0.972807318	0.02160644531	0.9470543696	0.9688875713	0.9847016591	
ISIC_0010475	0.9867884318	0.9572001747	0.0132115682	0.9179136316	0.9644226778	0.9908343119	
ISIC_0010476	0.9385236104	0.6980784483	0.06147638957	0.5361908691	0.5364533344	0.9999252467	
ISIC_0010479	0.8829320272	0.8500929734	0.1170679728	0.7392710487	0.7475957821	0.9910075151	
ISIC_0010480	0.8091189067	0.7621695699	0.1908810933	0.6157301933	0.6711318575	0.9246594865	
ISIC_0010481	0.9924697876	0.9697536161	0.007530212402	0.941283203	0.9634256487	0.9966302899	
ISIC_0010487	0.9802818298	0.9541975939	0.01971817017	0.9124071511	0.9237191694	0.9964549966	
ISIC_0010488	0.8584124247	0.8135110647	0.1415875753	0.6856457236	0.6856457236	1.0	
ISIC_0010490	0.8556811015	0.7375713027	0.1443188985	0.58424789	0.58424789	1.0	
ISIC_0010491	0.7647666931	0.0	0.2352333069	0.0	0.0	0.9761004799	
ISIC_0010492	0.7283426921	0.7987933629	0.2716573079	0.6649924653	0.6656751373	0.9956215815	
ISIC_0010493	0.9716326396	0.9652687936	0.02836736043	0.9328691235	0.9329308845	0.999951556	
ISIC_0010495	0.5655606588	0.6009700789	0.4344393412	0.4295619914	0.440319696	0.9276049217	
ISIC_0010496	0.9809773763	0.9729316996	0.0190226237	0.9472901648	0.9620453366	0.9914136423	
ISIC_0010497	0.740872701	0.6913876395	0.259127299	0.5283364733	0.5283364733	1.0	
ISIC_0010554	0.9622077942	0.8411397784	0.03779220581	0.7258336793	0.7440637737	0.9960980368	
ISIC_0010557	0.9826889038	0.9226767235	0.01731109619	0.8564529734	0.8682722424	0.9981367706	
ISIC_0010558	0.9689381917	0.9630108569	0.03106180827	0.9286605007	0.9297846523	0.9990684634	
ISIC_0010562	0.9631309509	0.8393156993	0.03686904907	0.723121437	0.7404227858	0.9964233408	
ISIC_0010566	0.9712766012	0.8870114994	0.02872339884	0.7969637593	0.7969637593	1.0	
ISIC_0010567	0.994111379	0.9718622215	0.005888621012	0.9452645762	0.9491686348	0.9995043956	
ISIC_0010568	0.8860232035	0.8760439153	0.1139767965	0.7794289539	0.7794289539	1.0	
ISIC_0010569	0.9969533285	0.9190868567	0.003046671549	0.8502874281	0.9348079962	0.9981253441	
ISIC_0010570	0.8804613749	0.8096710256	0.1195386251	0.680207777	0.680207777	1.0	
ISIC_0010571	0.9728088379	0.9539120052	0.02719116211	0.9118850517	0.9994670689	0.9623620612	
ISIC_0010572	0.8627967834	0.8357423721	0.1372032166	0.7178328509	0.7178328509	1.0	
ISIC_0010573	0.8742103577	0.8098067979	0.1257896423	0.6803994482	0.7025874723	0.9799149338	
ISIC_0010575	0.9703089396	0.9014526762	0.02969106038	0.820586111	1.0	0.9656433738	
ISIC_0010576	0.9856402079	0.9763371015	0.01435979207	0.9537681818	0.9920373351	0.9829165352	
ISIC_0010577	0.885122935	0.5412780218	0.114877065	0.371063184	0.371063184	1.0	
ISIC_0010581	0.9764238993	0.9379910035	0.02357610067	0.8832232181	0.999992869	0.9713091478	
ISIC_0010585	0.9951680501	0.8837351609	0.00483194987	0.7916895077	0.7916895077	1.0	
ISIC_0010586	0.9845275879	0.8821524038	0.01547241211	0.7891526599	0.7891526599	1.0	
ISIC_0010589	0.7931353251	0.7718952388	0.2068646749	0.6285255649	0.6299077996	0.9972499564	
ISIC_0010590	0.985109965	0.8808627531	0.01489003499	0.7870909091	0.7870909091	1.0	
ISIC_0010593	0.9513181051	0.5776939453	0.04868189494	0.4061671139	0.4061671139	1.0	
ISIC_0010594	0.9279607137	0.6902697443	0.0720392863	0.5270319909	0.6600311562	0.9650585928	
ISIC_0010595	0.9099311829	0.8848964469	0.09006881714	0.7935554008	0.8639184678	0.9407025302	
ISIC_0010602	0.9488309224	0.9517358009	0.05116907756	0.907915964	0.9229169574	0.9800775246	
ISIC_0010603	0.705552419	0.7430335541	0.294447581	0.59113237	0.59113237	1.0	
ISIC_0010605	0.2664375305	0.07941429445	0.7335624695	0.04134899797	0.04134899797	1.0	
ISIC_0010844	0.9444325765	0.8771270793	0.0555674235	0.7811454556	0.7913064654	0.9956492228	
ISIC_0010848	0.923180898	0.5797853471	0.07681910197	0.4082378294	0.4082378294	1.0	
ISIC_0010849	0.7864812215	0.5343707886	0.2135187785	0.3646016226	0.3646016226	1.0	
ISIC_0010850	0.9571698507	0.8125566927	0.04283014933	0.6842909364	0.6842909364	1.0	
ISIC_0010851	0.9735412598	0.9077651398	0.02645874023	0.8311080087	0.8322631511	0.999742237	
ISIC_0010852	0.9914716085	0.9427324812	0.00852839152	0.8916688203	0.8930680256	0.9998661362	
ISIC_0010853	0.9956334432	0.9571884506	0.004366556803	0.917892069	0.9231231665	0.9996818134	
ISIC_0010857	0.2672348022	0.2339422589	0.7327651978	0.1324658042	0.1324658042	1.0	
ISIC_0010858	0.5753517151	0.3330743838	0.4246482849	0.1998135853	0.4198210807	0.6279110915	
ISIC_0010860	0.9927113851	0.9858550862	0.007288614909	0.9721047483	0.9784712902	0.9977038775	
ISIC_0010861	0.9949874878	0.9286490009	0.005012512207	0.8668018246	0.9264020801	0.9974905798	
ISIC_0010862	0.8803329468	0.3763750099	0.1196670532	0.2318115404	0.2318115404	1.0	
ISIC_0010864	0.9853986104	0.9558239112	0.01460138957	0.915385749	0.985811213	0.9853198812	
ISIC_0011079	0.956413269	0.9510693149	0.04358673096	0.9067036825	0.9069949795	0.9997184712	
ISIC_0011082	0.9985656738	0.961674368	0.001434326172	0.9261780105	0.963048656	0.9992419697	
ISIC_0011084	0.723382314	0.5763621528	0.276617686	0.404851665	0.6815315958	0.7393443516	
ISIC_0011085	0.9369061788	0.7606889134	0.06309382121	0.6137998132	0.8679778991	0.9459095771	
ISIC_0011088	0.8968836466	0.7987002671	0.1031163534	0.6648634352	0.6677943307	0.9980532372	
ISIC_0011095	0.9445902507	0.8580678783	0.05540974935	0.7514175861	0.7560410042	0.9982489554	
ISIC_0011097	0.9884974162	0.953122247	0.01150258382	0.9104427372	0.9125115351	0.9996660118	
ISIC_0011099	0.868695577	0.7003128573	0.131304423	0.538831873	0.538831873	1.0	
ISIC_0011100	0.9404296875	0.8482832771	0.0595703125	0.7365381263	0.7365422684	0.9999983569	
ISIC_0011102	0.9136301676	0.8427401244	0.08636983236	0.7282202918	0.7282202918	1.0	
ISIC_0011105	0.8548838298	0.8446459735	0.1451161702	0.7310711298	0.7493508658	0.9722033516	
ISIC_0011109	0.4711138407	0.4058804456	0.5288861593	0.254611045	0.2922734482	0.7605792314	
ISIC_0011114	0.9603157043	0.8595574636	0.03968429565	0.7537051944	0.7537051944	1.0	
ISIC_0011115	0.9939231873	0.908670476	0.006076812744	0.8326270444	1.0	0.9937337575	
ISIC_0011116	0.7118721008	0.4323609354	0.2881278992	0.2758038793	0.2758038793	1.0	
ISIC_0011117	0.6155306498	0.2908014514	0.3844693502	0.17013907	0.17013907	1.0	
ISIC_0011118	0.9859568278	0.9499365367	0.0140431722	0.9046467856	0.9267632543	0.9958952974	
ISIC_0011119	0.9937909444	0.9751051518	0.006209055583	0.9514197027	0.9531265573	0.9997376468	
ISIC_0011120	0.2617912292	0.3702907472	0.7382087708	0.227212766	0.2292977545	0.837434555	
ISIC_0011121	0.4127464294	0.5447277495	0.5872535706	0.3743132938	0.3744797011	0.9932558857	
ISIC_0011123	0.9872881571	0.976664169	0.01271184285	0.954392624	0.9638021349	0.9962414929	
ISIC_0011124	0.9773216248	0.9591972601	0.02267837524	0.9215937117	0.9998473763	0.9691330626	
ISIC_0011125	0.9562250773	0.9142851452	0.04377492269	0.8421042976	0.8421042976	1.0	
ISIC_0011126	0.8396784465	0.8299099109	0.1603215535	0.7092700969	0.7829677183	0.8962848533	
ISIC_0011127	0.977036794	0.8948621663	0.02296320597	0.8097290121	0.815278043	0.9990666979	
ISIC_0011128	0.7159423828	0.4384257257	0.2840576172	0.2807588041	0.2807940622	0.999918046	
ISIC_0011130	0.9895693461	0.9538101164	0.01043065389	0.9116988525	0.9364254519	0.9964755089	
ISIC_0011131	0.978187561	0.9482552668	0.02181243896	0.9016021063	0.9076310091	0.9981117215	
ISIC_0011135	0.9939079285	0.9827754189	0.006092071533	0.9661341627	0.9879933497	0.9951704388	
ISIC_0011136	0.8741277059	0.6078454676	0.1258722941	0.4366221231	0.4366221231	1.0	
ISIC_0011137	0.9715512594	0.9549221368	0.02844874064	0.9137330053	0.9139127249	0.999903251	
ISIC_0011139	0.8084576925	0.6424018555	0.1915423075	0.4731899922	0.4731899922	1.0	
ISIC_0011140	0.9951833089	0.9765973484	0.004816691081	0.9542650166	0.9796720255	0.9969564509	
ISIC_0011141	0.7445322673	0.0	0.2554677327	0.0	0.0	0.888931398	
ISIC_0011144	0.9283370972	0.8501690842	0.07166290283	0.7393861762	0.7393861762	1.0	
ISIC_0011145	0.9268010457	0.8199160363	0.07319895426	0.69479466	0.69479466	1.0	
ISIC_0011146	0.9497566223	0.7702665775	0.05024337769	0.6263687426	0.6263687426	1.0	
ISIC_0011156	0.9200337728	0.9141517006	0.07996622721	0.8418779135	0.8527550332	0.987117401	
ISIC_0011157	0.9901161194	0.965897275	0.009883880615	0.934043835	0.9341865182	0.999973078	
ISIC_0011158	0.4681345622	0.3059641065	0.5318654378	0.1806125287	0.1806125287	1.0	
ISIC_0011159	0.6604881287	0.6422151857	0.3395118713	0.4729874565	0.5030481149	0.902361387	
ISIC_0011161	0.6945813497	0.5702441041	0.3054186503	0.3988401836	0.3989150652	0.999806182	
ISIC_0011163	0.9798151652	0.9085293474	0.0201848348	0.8323900832	0.8323900832	1.0	
ISIC_0011164	0.9610226949	0.7007332051	0.03897730509	0.5393297265	0.5396784817	0.9999402724	
ISIC_0011165	0.7512868245	0.6249860997	0.2487131755	0.4545307502	0.65187499	0.7976245516	
ISIC_0011166	0.9773610433	0.8722390459	0.02263895671	0.7734254699	0.7902401602	0.9976434939	
ISIC_0011169	0.9330444336	0.825131676	0.06695556641	0.7023184293	0.7023184293	1.0	
ISIC_0011170	0.9461110433	0.8605728423	0.05388895671	0.7552679752	0.7772521706	0.9920764979	
ISIC_0011173	0.9962399801	0.9401041139	0.003760019938	0.8869777931	0.9058828122	0.9992823485	
ISIC_0011199	0.9953625997	0.9473608244	0.004637400309	0.8999862882	0.9264863644	0.9986112036	
ISIC_0011200	0.9279810588	0.884060641	0.07201894124	0.7922120803	0.7930354434	0.9994495652	
ISIC_0011202	0.8984044393	0.6178445703	0.1015955607	0.4470152611	0.4472350326	0.9998894112	
ISIC_0011203	0.8401679993	0.8070613842	0.1598320007	0.6765321983	0.8835796917	0.8137484711	
ISIC_0011207	0.9407755534	0.0	0.05922444661	0.0	0.0	1.0	
ISIC_0011208	0.9936917623	0.9610868389	0.006308237712	0.9250887127	0.9443391137	0.9981290459	
ISIC_0011210	0.99537913	0.9432276207	0.004620869954	0.8925551416	0.9045635694	0.9994037652	
ISIC_0011211	0.9322484334	0.9193396026	0.06775156657	0.8507201753	0.9996905238	0.8898098792	
ISIC_0011212	0.9143409729	0.9148882676	0.0856590271	0.8431281685	0.8519747369	0.9876640551	
ISIC_0011214	0.9752019246	0.9753436989	0.02479807536	0.9518740067	0.9573526528	0.9939534265	
ISIC_0011215	0.9779980977	0.7052450471	0.02200190226	0.54469384	0.5451528798	0.9999572456	
ISIC_0011217	0.9772084554	0.82829444	0.0227915446	0.7069134672	0.7069134672	1.0	
ISIC_0011218	0.9711710612	0.858080024	0.0288289388	0.7514362145	0.9955697582	0.9688302603	
ISIC_0011220	0.9960543315	0.9431882678	0.003945668538	0.8924846679	0.9440005864	0.9979253003	
ISIC_0011223	0.9922510783	0.9601423208	0.007748921712	0.9233401263	0.9480386965	0.9970790216	
ISIC_0011225	0.9963022868	0.9114602363	0.003697713216	0.8373237861	0.8430776163	0.9998412859	
ISIC_0011226	0.7466074626	0.4390320801	0.2533925374	0.2812563119	0.2813293697	0.9998586151	
ISIC_0011228	0.5722986857	0.5860351889	0.4277013143	0.4144623574	0.9702508303	0.3918125412	
ISIC_0011229	0.9337743123	0.9019182457	0.06622568766	0.8213580111	0.8409345512	0.9864713211	
ISIC_0011230	0.9876073201	0.9415076221	0.01239267985	0.8894798317	0.8914612386	0.9997193766	
ISIC_0011295	0.8620134989	0.8246243752	0.1379865011	0.7015836961	0.7018288053	0.999699704	
ISIC_0011296	0.9707921346	0.9129330604	0.0292078654	0.8398131037	0.8421858718	0.9993721258	
ISIC_0011297	0.9751879374	0.8852385741	0.02481206258	0.794105854	0.7944914807	0.9999334978	
ISIC_0011299	0.7400614421	0.6710320079	0.2599385579	0.5049271403	0.5805211222	0.8741609796	
ISIC_0011301	0.9580281576	0.9182298324	0.04197184245	0.8488215519	0.8488215519	1.0	
ISIC_0011303	0.9410654704	0.6877366499	0.05893452962	0.5240843234	0.5240843234	1.0	
ISIC_0011304	0.994102478	0.9616173988	0.005897521973	0.9260723337	0.9325831875	0.9993951387	
ISIC_0011306	0.994468689	0.9817764409	0.005531311035	0.9642051907	0.9858486597	0.9960034393	
ISIC_0011315	0.9032745361	0.8210787773	0.09672546387	0.6964661942	0.6967970649	0.9997779615	
ISIC_0011317	0.9952227275	0.9501201524	0.004777272542	0.9049798933	0.9862462446	0.9956568744	
ISIC_0011322	0.8029047648	0.7095415313	0.1970952352	0.5498367816	0.5947518386	0.9444512092	
ISIC_0011323	0.9828402201	0.9402947435	0.01715977987	0.8873172402	0.9972597083	0.9805802252	
ISIC_0011324	0.9453277588	0.7730147501	0.05467224121	0.6300114449	0.6300114449	1.0	
ISIC_0011326	0.9564768473	0.883711923	0.04352315267	0.7916522099	0.7954726167	0.9987334213	
ISIC_0011327	0.8488566081	0.8173778642	0.1511433919	0.6911572509	0.9143421844	0.8104083292	
ISIC_0011328	0.9840494792	0.9660670328	0.01595052083	0.9343613787	0.9396717309	0.99818915	
ISIC_0011329	0.4335746765	0.5271825833	0.5664253235	0.3579415733	0.3579415733	1.0	
ISIC_0011330	0.9942156474	0.967284914	0.00578435262	0.9366425716	0.999390706	0.9937314101	
ISIC_0011331	0.9256426493	0.7917952881	0.07435735067	0.6553486179	0.6660337351	0.9956060205	
ISIC_0011332	0.9838282267	0.9804365549	0.01617177327	0.961623879	0.9976177582	0.9743953232	
ISIC_0011334	0.2262115479	0.3193565489	0.7737884521	0.1900204048	0.1902105412	0.9790749512	
ISIC_0011339	0.9739748637	0.9384430763	0.02602513631	0.8840252043	0.9993530286	0.9676894276	
ISIC_0011341	0.9127845764	0.7321422295	0.08721542358	0.5774640078	1.0	0.9009822519	
ISIC_0011343	0.9529851278	0.7927210755	0.04701487223	0.6566180022	0.6566180022	1.0	
ISIC_0011345	0.98290507	0.918641524	0.01709493001	0.8495254298	0.8521961735	0.9995984903	
ISIC_0011346	0.9916928609	0.9724595831	0.008307139079	0.9463954576	0.9908509871	0.9918391227	
ISIC_0011347	0.2292531331	0.04370489807	0.7707468669	0.02234064688	0.02234064688	1.0	
ISIC_0011348	0.5752042135	0.6106379829	0.4247957865	0.4395096278	0.4395096278	1.0	
ISIC_0011350	0.5469080607	0.6523872609	0.4530919393	0.4841058874	0.4841058874	1.0	
ISIC_0011352	0.9829966227	0.9800698717	0.01700337728	0.9609186399	0.9911133619	0.9770748937	
ISIC_0011353	0.9953384399	0.9623041171	0.004661560059	0.927346955	0.996507443	0.9952642077	
ISIC_0011354	0.9980748494	0.9646195551	0.001925150553	0.9316571119	0.9428936909	0.9996546957	
ISIC_0011356	0.3306795756	0.4850864605	0.6693204244	0.3202073569	0.3202259671	0.9962993421	
ISIC_0011357	0.7855262756	0.5377855117	0.2144737244	0.3677883895	0.9760666076	0.7575998355	
ISIC_0011358	0.9843775431	0.9673055122	0.01562245687	0.9366812002	0.9438806776	0.9975079057	
ISIC_0011360	0.8211313883	0.8794364536	0.1788686117	0.7848162261	0.7885568928	0.9771686472	
ISIC_0011361	0.8281415304	0.8833494011	0.1718584696	0.791070548	0.7940360944	0.982980522	
ISIC_0011362	0.9865671794	0.960732128	0.01343282064	0.9244316637	0.955928041	0.9929273821	
ISIC_0011366	0.8730646769	0.813422598	0.1269353231	0.6855200484	0.6856410063	0.9998806113	
ISIC_0011372	0.9964675903	0.9559369349	0.003532409668	0.9155930967	0.9611814615	0.9979326721	
ISIC_0011373	0.3889554342	0.3301061553	0.6110445658	0.1976809223	0.1977109613	0.9995148685	
ISIC_0011378	0.9949353536	0.9874894384	0.005064646403	0.9752880374	0.9839076143	0.9977468097	
ISIC_0011380	0.9279136658	0.8424965619	0.07208633423	0.7278566388	0.7278566388	1.0	
ISIC_0011382	0.9869168599	0.9788848734	0.01308314006	0.958643005	0.9986140595	0.9818153596	
ISIC_0011383	0.9976654053	0.9909937309	0.002334594727	0.9821482396	0.9879309502	0.9991201236	
ISIC_0011385	0.9000638326	0.7390540698	0.0999361674	0.5861108332	0.5861108332	1.0	
ISIC_0011387	0.87180837	0.8826365848	0.12819163	0.7899279436	0.790921742	0.9980366812	
ISIC_0011390	0.6163800557	0.6644899194	0.3836199443	0.4975551507	0.4977847906	0.9985128555	
ISIC_0011393	0.9838434855	0.8324674982	0.01615651449	0.7130144103	1.0	0.9831678289	
ISIC_0011397	0.8347918193	0.7082703694	0.1652081807	0.5483116224	0.5490025445	0.9992747686	
ISIC_0011398	0.9008801778	0.8551680828	0.09911982218	0.7469813428	0.7469813428	1.0	
ISIC_0011400	0.9842122396	0.9491759929	0.01578776042	0.9032682794	0.9992587804	0.9816081873	
ISIC_0011402	0.4688835144	0.4071602846	0.5311164856	0.2556191189	0.2556191189	1.0	
ISIC_0006114	0.9838440295	0.8562433499	0.01615597049	0.7486237127	0.9995263425	0.9830509555	
